country_name,country_code,year,unodc_homicide_rate
Ghana,GHA,2021,1.8543197
Ghana,GHA,2022,1.8311177
Gibraltar,GIB,2009,0.0
Gibraltar,GIB,2010,3.2002048
Gibraltar,GIB,2024,0.0
Greece,GRC,1990,1.0137948
Greece,GRC,1991,1.3389422
Greece,GRC,1992,1.3224072
Greece,GRC,1993,1.4405416
Greece,GRC,1994,1.27075
Greece,GRC,1995,1.4354657
Greece,GRC,1996,1.5988526
Greece,GRC,1997,1.9110694
Greece,GRC,1998,1.6486487
Greece,GRC,1999,1.444824
Greece,GRC,2001,1.2173569
Greece,GRC,2002,0.8631546
Greece,GRC,2004,1.0139426
Greece,GRC,2005,1.2020398
Greece,GRC,2006,0.9985382
Greece,GRC,2007,1.1769247
Greece,GRC,2008,1.300006
Greece,GRC,2009,1.3683747
Greece,GRC,2010,1.5820694
Greece,GRC,2011,1.656338
Greece,GRC,2012,1.502494
Greece,GRC,2013,1.3950256
Greece,GRC,2014,0.9822672
Greece,GRC,2015,0.8594477
Greece,GRC,2016,0.7795459
Greece,GRC,2017,0.79973716
Greece,GRC,2018,0.9225743
Greece,GRC,2019,0.72770864
Greece,GRC,2020,0.72901493
Greece,GRC,2021,0.84124476
Greece,GRC,2022,1.1236516
Greece,GRC,2023,0.8396053
Greenland,GRL,1992,23.317131
Greenland,GRL,1993,21.521383
Greenland,GRL,1994,10.762332
Greenland,GRL,1995,19.699316
Greenland,GRL,1996,5.3572383
Greenland,GRL,1997,19.608017
Greenland,GRL,1998,10.685759
Greenland,GRL,1999,19.597538
Greenland,GRL,2000,23.128174
Greenland,GRL,2001,30.135967
Greenland,GRL,2002,21.20441
Greenland,GRL,2003,8.808787
Greenland,GRL,2004,19.329954
Greenland,GRL,2005,17.559416
Greenland,GRL,2006,14.064079
Greenland,GRL,2007,14.088972
Greenland,GRL,2008,14.119059
Greenland,GRL,2009,17.692383
Greenland,GRL,2010,19.429651
Greenland,GRL,2011,1.7594947
Greenland,GRL,2012,14.089965
Greenland,GRL,2013,12.386531
Greenland,GRL,2014,7.1208587
Greenland,GRL,2015,7.1401796
Greenland,GRL,2016,5.3513136
Grenada,GRD,2000,13.959851
Grenada,GRD,2001,5.5562243
Grenada,GRD,2002,12.914593
Grenada,GRD,2003,8.265677
Grenada,GRD,2004,5.4883485
Grenada,GRD,2005,10.024195
Grenada,GRD,2006,10.895768
Grenada,GRD,2007,9.952815
Grenada,GRD,2008,14.427933
Grenada,GRD,2009,6.2919087
Grenada,GRD,2010,8.961698
Grenada,GRD,2011,3.5689113
Grenada,GRD,2012,12.414154
Grenada,GRD,2013,5.286949
Grenada,GRD,2014,7.0094585
Grenada,GRD,2015,5.2321324
Grenada,GRD,2016,9.554417
Grenada,GRD,2017,10.39519
Grenada,GRD,2018,10.3724575
Grenada,GRD,2019,13.795303
Grenada,GRD,2020,12.033591
Grenada,GRD,2021,4.2849493
Grenada,GRD,2022,6.8426948
Grenada,GRD,2023,13.665752
Guadeloupe,GLP,2004,6.328282
Guadeloupe,GLP,2005,5.636198
Guadeloupe,GLP,2006,5.893635
Guadeloupe,GLP,2007,7.10269
Guadeloupe,GLP,2008,7.8243628
Guadeloupe,GLP,2009,8.802128
Guadeloupe,GLP,2011,6.6006036
Guadeloupe,GLP,2012,7.5766373
Guadeloupe,GLP,2013,8.570837
Guadeloupe,GLP,2014,5.1642666
Guadeloupe,GLP,2015,9.654648
Guadeloupe,GLP,2016,5.684156
Guam,GUM,2000,1.2494924
Guam,GUM,2001,4.9587955
Guam,GUM,2002,1.232172
Guam,GUM,2003,4.9038687
Guam,GUM,2004,5.494187
Guam,GUM,2005,4.2588015
Guam,GUM,2006,6.673178
Guam,GUM,2007,0.6050815
Guam,GUM,2008,0.6035258
Guam,GUM,2009,3.0089123
Guam,GUM,2010,1.8015692
Guam,GUM,2011,2.401782
Guam,GUM,2019,4.326115
Guatemala,GTM,1992,28.029041
Guatemala,GTM,1993,33.03762
Guatemala,GTM,1994,32.249016
Guatemala,GTM,1995,31.610601
Guatemala,GTM,1996,34.194653
Guatemala,GTM,1997,36.82161
Guatemala,GTM,1998,29.715027
Guatemala,GTM,1999,23.242653
Guatemala,GTM,2000,24.825623
Guatemala,GTM,2001,26.98543
Guatemala,GTM,2002,29.648281
Guatemala,GTM,2003,33.82607
Guatemala,GTM,2004,35.190586
Guatemala,GTM,2005,40.78661
Guatemala,GTM,2006,44.024822
Guatemala,GTM,2007,42.34532
Guatemala,GTM,2008,45.15193
Guatemala,GTM,2009,45.71031
Guatemala,GTM,2010,41.10313
Guatemala,GTM,2011,38.40557
Guatemala,GTM,2012,34.1625
Guatemala,GTM,2013,33.50157
Guatemala,GTM,2014,33.49759
Guatemala,GTM,2017,32.805473
Guatemala,GTM,2018,28.903543
Guatemala,GTM,2019,25.941599
Guatemala,GTM,2020,18.188286
Guatemala,GTM,2021,20.24587
Guatemala,GTM,2022,22.04744
Guatemala,GTM,2023,23.365726
Guinea-Bissau,GNB,2016,3.4936528
Guinea-Bissau,GNB,2017,1.118764
Guyana,GUY,1990,12.001704
Guyana,GUY,1991,25.67322
Guyana,GUY,1992,14.001661
Guyana,GUY,1993,15.538581
Guyana,GUY,1994,14.289088
Guyana,GUY,1995,14.3726
Guyana,GUY,1996,11.570939
Guyana,GUY,1997,11.413661
Guyana,GUY,1998,14.798605
Guyana,GUY,1999,11.903469
Guyana,GUY,2000,9.936823
Guyana,GUY,2001,10.4646635
Guyana,GUY,2002,18.725807
Guyana,GUY,2003,27.388231
Guyana,GUY,2004,17.182177
Guyana,GUY,2005,18.661768
Guyana,GUY,2006,20.158993
Guyana,GUY,2007,15.194345
Guyana,GUY,2008,20.938065
Guyana,GUY,2009,15.556566
Guyana,GUY,2010,18.68519
Guyana,GUY,2011,17.4227
Guyana,GUY,2012,18.625505
Guyana,GUY,2013,20.666075
Guyana,GUY,2014,19.755274
Guyana,GUY,2015,19.636759
Guyana,GUY,2016,18.59739
Guyana,GUY,2017,14.964635
Guyana,GUY,2018,14.023022
Guyana,GUY,2019,16.838665
Guyana,GUY,2020,19.44317
Guyana,GUY,2021,16.06412
Guyana,GUY,2022,15.943781
Guyana,GUY,2023,19.120157
Haiti,HTI,2007,5.1849422
Haiti,HTI,2008,5.2251787
Haiti,HTI,2009,6.171578
Haiti,HTI,2010,6.905842
Haiti,HTI,2011,9.218446
Haiti,HTI,2012,10.258427
Haiti,HTI,2013,10.163991
Haiti,HTI,2014,9.447391
Haiti,HTI,2015,10.177472
Haiti,HTI,2016,9.633174
Haiti,HTI,2018,6.777736
Haiti,HTI,2020,11.384003
Haiti,HTI,2021,14.1983185
Haiti,HTI,2022,18.976658
Haiti,HTI,2023,41.15181
Honduras,HND,1990,9.949483
Honduras,HND,1991,13.735788
Honduras,HND,1992,18.118538
Honduras,HND,1993,23.095432
Honduras,HND,1994,30.155447
Honduras,HND,1995,26.726427
Honduras,HND,1999,40.04398
Honduras,HND,2000,48.28382
Honduras,HND,2001,51.612957
Honduras,HND,2002,52.2132
Honduras,HND,2003,57.21138
Honduras,HND,2004,49.856182
Honduras,HND,2005,42.950626
Honduras,HND,2006,40.7218
Honduras,HND,2007,45.79569
Honduras,HND,2008,55.60002
Honduras,HND,2009,64.469666
Honduras,HND,2010,74.54089
Honduras,HND,2011,83.17934
Honduras,HND,2012,82.294174
Honduras,HND,2013,72.34559
Honduras,HND,2014,64.99967
Honduras,HND,2015,55.73054
Honduras,HND,2016,54.71517
Honduras,HND,2017,40.2998
Honduras,HND,2018,37.981773
Honduras,HND,2019,41.011166
Honduras,HND,2020,35.70285
Honduras,HND,2021,38.202595
Honduras,HND,2022,34.967934
Honduras,HND,2023,31.442432
Hong Kong,HKG,1990,2.4637642
Hong Kong,HKG,1991,1.6346564
Hong Kong,HKG,1992,1.8751444
Hong Kong,HKG,1993,1.4570066
Hong Kong,HKG,1994,1.5888091
Hong Kong,HKG,1995,1.1817837
Hong Kong,HKG,1996,1.2217444
Hong Kong,HKG,1997,1.5896087
Hong Kong,HKG,1998,0.98139423
Hong Kong,HKG,1999,0.9521615
Hong Kong,HKG,2000,0.6413446
Hong Kong,HKG,2001,0.9742792
Hong Kong,HKG,2002,1.0115213
Hong Kong,HKG,2003,0.75813836
Hong Kong,HKG,2004,0.6532946
Hong Kong,HKG,2005,0.49214834
Hong Kong,HKG,2006,0.5049711
Hong Kong,HKG,2007,0.2581998
Hong Kong,HKG,2008,0.51277024
Hong Kong,HKG,2009,0.6653015
Hong Kong,HKG,2010,0.4928455
Hong Kong,HKG,2011,0.23799625
Hong Kong,HKG,2012,0.37494475
Hong Kong,HKG,2013,0.85348487
Hong Kong,HKG,2014,0.36887762
Hong Kong,HKG,2015,0.29865295
Hong Kong,HKG,2016,0.37796926
Hong Kong,HKG,2017,0.3223687
Hong Kong,HKG,2018,0.6424676
Hong Kong,HKG,2019,0.32060647
Hong Kong,HKG,2020,0.29371575
Hong Kong,HKG,2021,0.3072976
Hong Kong,HKG,2022,0.40182617
Hong Kong,HKG,2023,0.3762058
Hungary,HUN,1990,1.9361773
Hungary,HUN,1991,2.9581306
Hungary,HUN,1992,2.9407585
Hungary,HUN,1993,2.8773172
Hungary,HUN,1994,3.0270977
Hungary,HUN,1995,2.8674424
Hungary,HUN,1996,2.6304972
Hungary,HUN,1997,2.8116665
Hungary,HUN,1998,2.81904
Hungary,HUN,1999,2.4755876
Hungary,HUN,2000,2.011658
Hungary,HUN,2001,2.498355
Hungary,HUN,2002,2.0022755
Hungary,HUN,2003,2.2554243
Hungary,HUN,2004,2.0722222
Hungary,HUN,2005,1.6292945
Hungary,HUN,2006,1.731353
Hungary,HUN,2007,1.5347693
Hungary,HUN,2008,1.8069901
Hungary,HUN,2009,1.3898085
Hungary,HUN,2010,1.3828863
Hungary,HUN,2011,1.4577733
Hungary,HUN,2012,1.2504257
Hungary,HUN,2013,1.5572313
Hungary,HUN,2014,1.4803035
Hungary,HUN,2015,2.246115
Hungary,HUN,2016,2.0590117
Hungary,HUN,2017,1.6350548
Hungary,HUN,2018,0.87985
Hungary,HUN,2019,0.6652784
Hungary,HUN,2020,0.82055855
Hungary,HUN,2021,0.77257067
Hungary,HUN,2022,0.9706426
Hungary,HUN,2023,0.722658
Iceland,ISL,1994,0.0
Iceland,ISL,1995,0.0
Iceland,ISL,1996,0.3718025
Iceland,ISL,1997,0.73750526
Iceland,ISL,1998,0.0
Iceland,ISL,1999,0.7208558
Iceland,ISL,2000,1.7775881
Iceland,ISL,2001,0.35081258
Iceland,ISL,2002,1.3907868
Iceland,ISL,2005,1.0106642
Iceland,ISL,2006,0.0
Iceland,ISL,2007,0.6417445
Iceland,ISL,2008,0.0
Iceland,ISL,2009,0.31386137
Iceland,ISL,2010,0.6286185
Iceland,ISL,2011,0.94003516
Iceland,ISL,2012,0.31168136
Iceland,ISL,2013,0.30875108
Iceland,ISL,2014,0.30533186
Iceland,ISL,2015,0.9064772
Iceland,ISL,2016,0.2979973
Iceland,ISL,2017,0.8732824
Iceland,ISL,2018,0.85021
Iceland,ISL,2019,0.27723908
Iceland,ISL,2020,1.3638322
Iceland,ISL,2021,0.536706
Iceland,ISL,2022,1.0516478
Iceland,ISL,2023,1.2901311
India,IND,1990,5.1055975
India,IND,1991,5.4952464
India,IND,1992,5.5028086
India,IND,1993,5.199658
India,IND,1994,5.0424805
India,IND,1995,4.8303604
India,IND,1996,4.78851
India,IND,1997,4.745911
India,IND,1998,4.838882
India,IND,1999,4.602178
India,IND,2000,4.552979
India,IND,2001,4.3065276
India,IND,2002,4.1669083
India,IND,2003,3.9694557
India,IND,2004,4.09246
India,IND,2005,3.9054234
India,IND,2006,3.833388
India,IND,2007,3.8097684
India,IND,2008,3.8080819
India,IND,2009,3.739133
India,IND,2010,3.7362838
India,IND,2011,3.77728
India,IND,2012,3.7130637
India,IND,2013,3.5404348
India,IND,2014,3.6086888
India,IND,2015,3.3412788
India,IND,2016,3.14894
India,IND,2017,3.0766573
India,IND,2018,3.0299149
India,IND,2019,2.9499717
India,IND,2020,2.9352973
India,IND,2021,2.9224923
India,IND,2022,2.8153043
Indonesia,IDN,1998,0.83783394
Indonesia,IDN,1999,0.98119915
Indonesia,IDN,2000,1.0200031
Indonesia,IDN,2003,0.72651166
Indonesia,IDN,2004,0.6225687
Indonesia,IDN,2022,0.30376875
Iran,IRN,2009,2.897022
Iran,IRN,2013,2.5331194
Iran,IRN,2014,2.3754005
Iraq,IRQ,1990,6.643458
Iraq,IRQ,1991,6.5907764
Iraq,IRQ,1992,7.6335273
Iraq,IRQ,1993,5.822554
Iraq,IRQ,1994,6.2910237
Iraq,IRQ,2008,15.8641205
Iraq,IRQ,2009,8.496848
Iraq,IRQ,2010,8.66796
Iraq,IRQ,2011,8.189936
Iraq,IRQ,2012,8.013705
Iraq,IRQ,2013,9.463752
Ireland,IRL,1990,0.4837767
Ireland,IRL,1991,0.65077275
Ireland,IRL,1992,0.7025588
Ireland,IRL,1993,0.6431548
Ireland,IRL,1994,0.6963485
Ireland,IRL,1995,1.1909058
Ireland,IRL,1996,1.1543189
Ireland,IRL,1997,1.034776
Ireland,IRL,1998,1.0239625
Ireland,IRL,1999,1.0125402
Ireland,IRL,2000,0.9730223
Ireland,IRL,2001,1.3461107
Ireland,IRL,2002,1.3236797
Ireland,IRL,2003,0.9266367
Ireland,IRL,2004,0.7378142
Ireland,IRL,2005,1.2514187
Ireland,IRL,2006,1.4524064
Ireland,IRL,2007,1.7753447
Ireland,IRL,2008,1.1368704
Ireland,IRL,2009,1.1690097
Ireland,IRL,2010,1.1844496
Ireland,IRL,2011,0.91711015
Ireland,IRL,2012,1.1086638
Ireland,IRL,2013,1.0162851
Ireland,IRL,2014,1.0089651
Ireland,IRL,2015,0.5741643
Ireland,IRL,2016,0.6942249
Ireland,IRL,2017,0.789978
Ireland,IRL,2018,0.77987826
Ireland,IRL,2019,0.64862794
Ireland,IRL,2020,0.6221643
Ireland,IRL,2021,0.4375127
Ireland,IRL,2022,0.8610541
Ireland,IRL,2023,0.6542702
Isle of Man,IMN,2011,1.1850798
Isle of Man,IMN,2012,2.3715086
Isle of Man,IMN,2013,2.3769484
Isle of Man,IMN,2014,3.576005
Isle of Man,IMN,2015,1.1962724
Isle of Man,IMN,2016,0.0
Israel,ISR,1990,3.2343242
Israel,ISR,1991,2.3431504
Israel,ISR,1992,3.005706
Israel,ISR,1993,2.7722917
Israel,ISR,1994,2.683689
Israel,ISR,1995,2.0916054
Israel,ISR,1996,2.1274462
Israel,ISR,1997,2.7627866
Israel,ISR,1998,2.5387988
Israel,ISR,1999,2.3040388
Israel,ISR,2000,2.5199673
Israel,ISR,2001,3.083076
Israel,ISR,2002,3.2562482
Israel,ISR,2003,2.6296284
Israel,ISR,2004,2.4035964
Israel,ISR,2005,2.5118136
Israel,ISR,2006,2.2355244
Israel,ISR,2007,1.9389713
Israel,ISR,2008,1.6942881
Israel,ISR,2009,1.9983081
Israel,ISR,2010,2.044506
Israel,ISR,2011,1.9676021
Israel,ISR,2012,1.6824881
Israel,ISR,2013,1.690458
Israel,ISR,2014,1.6334947
Israel,ISR,2015,1.4901448
Israel,ISR,2016,1.3398286
Israel,ISR,2017,1.6264447
Israel,ISR,2018,1.4570979
Israel,ISR,2019,1.6402013
Israel,ISR,2020,1.6703832
Israel,ISR,2021,1.9344902
Israel,ISR,2022,1.6258106
Italy,ITA,1990,3.1456325
Italy,ITA,1991,3.3955088
Italy,ITA,1992,2.583808
Italy,ITA,1993,1.8733351
Italy,ITA,1994,1.6875613
Italy,ITA,1995,1.7629635
Italy,ITA,1996,1.6671888
Italy,ITA,1997,1.52651
Italy,ITA,1998,1.553783
Italy,ITA,1999,1.4307977
Italy,ITA,2000,1.3374727
Italy,ITA,2001,1.2372229
Italy,ITA,2002,1.1215482
Italy,ITA,2005,1.0423841
Italy,ITA,2006,1.0637496
Italy,ITA,2007,1.0675244
Italy,ITA,2008,1.032543
Italy,ITA,2009,0.984909
Italy,ITA,2010,0.87926024
Italy,ITA,2011,0.91439354
Italy,ITA,2012,0.875577
Italy,ITA,2013,0.82764715
Italy,ITA,2014,0.7829992
Italy,ITA,2015,0.77424276
Italy,ITA,2016,0.6680103
Italy,ITA,2017,0.62261635
Italy,ITA,2018,0.5955788
Italy,ITA,2019,0.5271899
Italy,ITA,2020,0.4756916
Italy,ITA,2021,0.5072883
Italy,ITA,2022,0.54009527
Italy,ITA,2023,0.56807244
Jamaica,JAM,1990,22.858324
Jamaica,JAM,1991,23.574802
Jamaica,JAM,1992,26.06507
Jamaica,JAM,1993,26.817251
Jamaica,JAM,1994,27.957106
Jamaica,JAM,1995,31.198122
Jamaica,JAM,1996,36.641464
Jamaica,JAM,1997,40.740265
Jamaica,JAM,1998,33.42756
Jamaica,JAM,1999,32.975582
Jamaica,JAM,2000,34.013004
Jamaica,JAM,2001,43.400345
Jamaica,JAM,2002,39.574768
Jamaica,JAM,2003,36.70073
Jamaica,JAM,2004,55.04776
Jamaica,JAM,2005,62.298443
Jamaica,JAM,2006,49.61185
Jamaica,JAM,2007,58.36833
Jamaica,JAM,2008,59.399014
Jamaica,JAM,2009,61.490795
Jamaica,JAM,2010,52.645607
Jamaica,JAM,2011,41.043385
Jamaica,JAM,2012,39.748524
Jamaica,JAM,2013,43.18014
Jamaica,JAM,2014,35.973167
Jamaica,JAM,2015,43.13953
Jamaica,JAM,2016,48.186512
Jamaica,JAM,2017,58.492126
Jamaica,JAM,2018,45.707638
Jamaica,JAM,2019,47.462677
Jamaica,JAM,2020,47.090176
Jamaica,JAM,2021,51.943813
Jamaica,JAM,2022,53.1146
Jamaica,JAM,2023,49.299488
Japan,JPN,1990,0.54781306
Japan,JPN,1991,0.5157807
Japan,JPN,1992,0.54106766
Japan,JPN,1993,0.5727333
Japan,JPN,1994,0.59942436
Japan,JPN,1995,0.5760998
Japan,JPN,1996,0.5175618
Japan,JPN,1997,0.5623053
Japan,JPN,1998,0.6124101
Japan,JPN,1999,0.5804345
Japan,JPN,2000,0.5337415
Japan,JPN,2001,0.547697
Japan,JPN,2002,0.5192784
Japan,JPN,2003,0.5459334
Japan,JPN,2004,0.54688084
Japan,JPN,2005,0.5026841
Japan,JPN,2006,0.48360416
Japan,JPN,2007,0.44813052
Japan,JPN,2008,0.5103156
Japan,JPN,2009,0.39471897
Japan,JPN,2010,0.36275616
Japan,JPN,2011,0.34505254
Japan,JPN,2012,0.33534414
Japan,JPN,2013,0.28968793
Japan,JPN,2014,0.30983648
Japan,JPN,2015,0.28520724
Japan,JPN,2016,0.2846808
Japan,JPN,2017,0.24082221
Japan,JPN,2018,0.26317152
Japan,JPN,2019,0.251777
Japan,JPN,2020,0.2517724
Japan,JPN,2021,0.22676758
Japan,JPN,2022,0.23120448
Japan,JPN,2023,0.2291532
Jordan,JOR,1990,3.313171
Jordan,JOR,1991,3.0905588
Jordan,JOR,1992,3.4159522
Jordan,JOR,1993,3.7948313
Jordan,JOR,1994,4.318844
Jordan,JOR,1995,0.73651713
Jordan,JOR,1996,0.91602755
Jordan,JOR,1997,0.8322954
Jordan,JOR,2007,1.6404903
Jordan,JOR,2008,1.7167711
Jordan,JOR,2009,1.4282206
Jordan,JOR,2010,1.7541351
Jordan,JOR,2011,1.8982881
Jordan,JOR,2012,2.2142768
Jordan,JOR,2013,2.0521011
Jordan,JOR,2014,2.0815063
Jordan,JOR,2015,1.7706108
Jordan,JOR,2016,1.4790584
Jordan,JOR,2017,1.2995609
Jordan,JOR,2018,0.8984635
Jordan,JOR,2019,1.14319
Jordan,JOR,2020,0.9939967
Jordan,JOR,2021,1.0301495
Jordan,JOR,2022,1.1193768
Jordan,JOR,2023,0.98783016
Kazakhstan,KAZ,1990,8.59855
Kazakhstan,KAZ,1991,8.750709
Kazakhstan,KAZ,1992,10.846598
Kazakhstan,KAZ,1993,14.970054
Kazakhstan,KAZ,1994,14.95561
Kazakhstan,KAZ,1995,14.625951
Kazakhstan,KAZ,1996,15.990471
Kazakhstan,KAZ,1997,16.087763
Kazakhstan,KAZ,1998,16.174812
Kazakhstan,KAZ,1999,15.359856
Kazakhstan,KAZ,2000,14.998933
Kazakhstan,KAZ,2001,13.867889
Kazakhstan,KAZ,2002,12.56333
Kazakhstan,KAZ,2003,12.643373
Kazakhstan,KAZ,2004,13.192296
Kazakhstan,KAZ,2008,11.000501
Kazakhstan,KAZ,2009,10.655935
Kazakhstan,KAZ,2010,8.237903
Kazakhstan,KAZ,2011,8.320637
Kazakhstan,KAZ,2012,7.315337
Kazakhstan,KAZ,2013,6.379403
Kazakhstan,KAZ,2014,5.0740094
Kazakhstan,KAZ,2015,4.7168326
Kazakhstan,KAZ,2017,4.9056582
Kazakhstan,KAZ,2020,3.110545
Kazakhstan,KAZ,2021,2.8464916
Kazakhstan,KAZ,2022,2.5505862
Kenya,KEN,2004,3.4560087
Kenya,KEN,2005,3.027113
Kenya,KEN,2006,2.996856
Kenya,KEN,2007,2.8963346
Kenya,KEN,2008,3.0994468
Kenya,KEN,2009,4.720446
Kenya,KEN,2010,4.629967
Kenya,KEN,2011,5.3112297
Kenya,KEN,2012,5.4091864
Kenya,KEN,2014,5.0052724
Kenya,KEN,2015,4.8015943
Kenya,KEN,2016,4.908632
Kenya,KEN,2017,5.0124226
Kenya,KEN,2018,3.1250556
Kenya,KEN,2019,3.077955
Kenya,KEN,2020,3.5601206
Kenya,KEN,2021,5.2537465
Kenya,KEN,2022,4.8716683
Kiribati,KIR,1991,0.0
Kiribati,KIR,1992,0.0
Kiribati,KIR,1993,0.0
Kiribati,KIR,1994,0.0
Kiribati,KIR,1995,0.0
Kiribati,KIR,1996,1.210324
Kiribati,KIR,1997,0.0
Kiribati,KIR,1998,0.0
Kiribati,KIR,1999,0.0
Kiribati,KIR,2000,3.3855078
Kiribati,KIR,2001,4.427987
Kiribati,KIR,2008,6.7164
Kiribati,KIR,2009,0.93925816
Kiribati,KIR,2010,3.6797173
Kiribati,KIR,2011,9.941481
Kiribati,KIR,2012,7.1247907
Kosovo,OWID_KOS,2008,6.274787
Kosovo,OWID_KOS,2009,4.067574
Kosovo,OWID_KOS,2010,5.925951
Kosovo,OWID_KOS,2011,3.45992
Kosovo,OWID_KOS,2012,4.981921
Kosovo,OWID_KOS,2013,2.2562594
Kosovo,OWID_KOS,2014,3.0403867
Kosovo,OWID_KOS,2015,2.3608503
Kosovo,OWID_KOS,2016,2.1569297
Kosovo,OWID_KOS,2017,2.7147493
Kosovo,OWID_KOS,2018,2.4890523
Kosovo,OWID_KOS,2019,1.3674886
Kosovo,OWID_KOS,2020,2.112575
Kosovo,OWID_KOS,2021,1.8949775
Kuwait,KWT,1996,0.92472374
Kuwait,KWT,2001,1.9421135
Kuwait,KWT,2002,1.1165192
Kuwait,KWT,2003,1.3744851
Kuwait,KWT,2004,1.9932133
Kuwait,KWT,2005,1.8329855
Kuwait,KWT,2006,1.9029628
Kuwait,KWT,2007,2.3525786
Kuwait,KWT,2008,1.433194
Kuwait,KWT,2009,1.752827
Kuwait,KWT,2010,2.0384786
Kuwait,KWT,2011,1.8832905
Kuwait,KWT,2012,1.8279755
Kuwait,KWT,2017,1.1071839
Kuwait,KWT,2018,0.8558104
Kuwait,KWT,2019,0.3601824
Kuwait,KWT,2020,0.24999182
Latin America and the Caribbean (UN),UN_LAC,2000,21.96584
Latin America and the Caribbean (UN),UN_LAC,2001,22.535698
Latin America and the Caribbean (UN),UN_LAC,2002,23.126528
Latin America and the Caribbean (UN),UN_LAC,2003,22.814724
Latin America and the Caribbean (UN),UN_LAC,2004,21.119514
Latin America and the Caribbean (UN),UN_LAC,2005,20.633251
Latin America and the Caribbean (UN),UN_LAC,2006,20.983673
Latin America and the Caribbean (UN),UN_LAC,2007,20.389637
Latin America and the Caribbean (UN),UN_LAC,2008,21.99224
Latin America and the Caribbean (UN),UN_LAC,2009,23.31555
Latin America and the Caribbean (UN),UN_LAC,2010,23.912169
Latin America and the Caribbean (UN),UN_LAC,2011,24.261974
Latin America and the Caribbean (UN),UN_LAC,2012,24.448147
Latin America and the Caribbean (UN),UN_LAC,2013,23.746626
Latin America and the Caribbean (UN),UN_LAC,2014,23.3651
Latin America and the Caribbean (UN),UN_LAC,2015,22.658537
Latin America and the Caribbean (UN),UN_LAC,2016,23.570793
Latin America and the Caribbean (UN),UN_LAC,2017,24.052797
Latin America and the Caribbean (UN),UN_LAC,2018,23.113605
Latin America and the Caribbean (UN),UN_LAC,2019,21.089586
Latin America and the Caribbean (UN),UN_LAC,2020,20.337412
Latin America and the Caribbean (UN),UN_LAC,2021,20.31501
Latin America and the Caribbean (UN),UN_LAC,2022,19.993282
Latin America and the Caribbean (UN),UN_LAC,2023,19.71786
Latvia,LVA,1992,9.905055
Latvia,LVA,1993,15.094664
Latvia,LVA,1994,13.802768
Latvia,LVA,1995,11.585113
Latvia,LVA,1996,10.903592
Latvia,LVA,1997,11.178553
Latvia,LVA,1998,10.372544
Latvia,LVA,1999,9.578296
Latvia,LVA,2000,10.04935
Latvia,LVA,2001,9.365774
Latvia,LVA,2002,9.258655
Latvia,LVA,2012,3.440423
Latvia,LVA,2013,2.4838426
Latvia,LVA,2014,3.209389
Latvia,LVA,2015,3.3874876
Latvia,LVA,2016,3.5206542
Latvia,LVA,2017,4.1696825
Latvia,LVA,2018,4.3577776
Latvia,LVA,2019,3.3955626
Latvia,LVA,2020,3.6820333
Latvia,LVA,2021,3.0229313
Latvia,LVA,2022,3.5618157
Latvia,LVA,2023,2.4968178
Lebanon,LBN,2008,3.7154694
Lebanon,LBN,2009,2.9044807
Lebanon,LBN,2010,3.2333007
Lebanon,LBN,2011,3.29669
Lebanon,LBN,2012,3.705301
Lebanon,LBN,2013,4.1090384
Lebanon,LBN,2014,3.7813196
Lebanon,LBN,2015,3.5689626
Lebanon,LBN,2016,3.7165554
Lebanon,LBN,2017,3.9934235
Lebanon,LBN,2018,2.8742743
Lebanon,LBN,2019,3.1408587
Lebanon,LBN,2020,2.24467
Lesotho,LSO,1990,28.67885
Lesotho,LSO,1991,29.798437
Lesotho,LSO,1992,34.164776
Lesotho,LSO,1993,34.967003
Lesotho,LSO,1994,43.21196
Lesotho,LSO,2007,45.820633
Lesotho,LSO,2008,38.239742
Liberia,LBR,2007,2.7255015
Liberia,LBR,2008,4.632291
Liberia,LBR,2009,3.6773775
Liberia,LBR,2010,3.1782088
Liberia,LBR,2011,3.8141007
Liberia,LBR,2012,3.0870948
Liechtenstein,LIE,1994,0.0
Liechtenstein,LIE,1995,0.0
Liechtenstein,LIE,1996,0.0
Liechtenstein,LIE,1997,0.0
Liechtenstein,LIE,1998,0.0
Liechtenstein,LIE,1999,3.055581
Liechtenstein,LIE,2000,0.0
Liechtenstein,LIE,2001,0.0
Liechtenstein,LIE,2002,0.0
Liechtenstein,LIE,2003,0.0
Liechtenstein,LIE,2004,2.907949
Liechtenstein,LIE,2007,0.0
Liechtenstein,LIE,2008,2.8213918
Liechtenstein,LIE,2009,0.0
Liechtenstein,LIE,2010,2.7778935
Liechtenstein,LIE,2011,0.0
Liechtenstein,LIE,2012,0.0
Liechtenstein,LIE,2013,0.0
Liechtenstein,LIE,2014,2.6908846
Liechtenstein,LIE,2015,0.0
Liechtenstein,LIE,2016,0.0
Liechtenstein,LIE,2017,2.641973
Liechtenstein,LIE,2018,2.62271
Liechtenstein,LIE,2019,2.6014569
Liechtenstein,LIE,2020,2.5795135
Liechtenstein,LIE,2021,5.122426
Lithuania,LTU,1990,4.8714314
Lithuania,LTU,1991,5.7815843
Lithuania,LTU,1992,7.1939635
Lithuania,LTU,1993,11.303744
Lithuania,LTU,1994,12.722677
Lithuania,LTU,1995,13.840495
Lithuania,LTU,1996,11.250901
Lithuania,LTU,1997,10.941933
